#    L    TT             EE             BB             TE             PP             TP             EP          
  1892    0.23022E+03    0.10864E+02    0.00000E+00   -0.40649E+01    0.11006E-08    0.31143E-05   -0.17490E-06
  1893    0.22931E+03    0.10907E+02    0.00000E+00   -0.42355E+01    0.10990E-08    0.31640E-05   -0.17677E-06
  1894    0.22843E+03    0.10948E+02    0.00000E+00   -0.44089E+01    0.10975E-08    0.32122E-05   -0.17858E-06
  1895    0.22755E+03    0.10989E+02    0.00000E+00   -0.45849E+01    0.10959E-08    0.32589E-05   -0.18031E-06
  1896    0.22670E+03    0.11029E+02    0.00000E+00   -0.47636E+01    0.10944E-08    0.33039E-05   -0.18196E-06
  1897    0.22587E+03    0.11067E+02    0.00000E+00   -0.49446E+01    0.10928E-08    0.33472E-05   -0.18353E-06
  1898    0.22504E+03    0.11104E+02    0.00000E+00   -0.51282E+01    0.10913E-08    0.33887E-05   -0.18501E-06
  1899    0.22424E+03    0.11141E+02    0.00000E+00   -0.53139E+01    0.10897E-08    0.34283E-05   -0.18640E-06
  1900    0.22344E+03    0.11175E+02    0.00000E+00   -0.55020E+01    0.10882E-08    0.34658E-05   -0.18769E-06
  1901    0.22266E+03    0.11209E+02    0.00000E+00   -0.56923E+01    0.10867E-08    0.35013E-05   -0.18888E-06
  1902    0.22191E+03    0.11241E+02    0.00000E+00   -0.58845E+01    0.10851E-08    0.35346E-05   -0.18998E-06
  1903    0.22116E+03    0.11272E+02    0.00000E+00   -0.60784E+01    0.10836E-08    0.35658E-05   -0.19097E-06
  1904    0.22045E+03    0.11303E+02    0.00000E+00   -0.62736E+01    0.10821E-08    0.35948E-05   -0.19186E-06
  1905    0.21972E+03    0.11332E+02    0.00000E+00   -0.64714E+01    0.10805E-08    0.36216E-05   -0.19265E-06
  1906    0.21902E+03    0.11360E+02    0.00000E+00   -0.66710E+01    0.10790E-08    0.36461E-05   -0.19334E-06
  1907    0.21835E+03    0.11388E+02    0.00000E+00   -0.68708E+01    0.10775E-08    0.36685E-05   -0.19393E-06
  1908    0.21769E+03    0.11413E+02    0.00000E+00   -0.70733E+01    0.10760E-08    0.36885E-05   -0.19441E-06
  1909    0.21703E+03    0.11437E+02    0.00000E+00   -0.72760E+01    0.10745E-08    0.37063E-05   -0.19479E-06
  1910    0.21640E+03    0.11461E+02    0.00000E+00   -0.74806E+01    0.10729E-08    0.37218E-05   -0.19506E-06
  1911    0.21579E+03    0.11483E+02    0.00000E+00   -0.76870E+01    0.10714E-08    0.37350E-05   -0.19523E-06
  1912    0.21519E+03    0.11504E+02    0.00000E+00   -0.78929E+01    0.10699E-08    0.37458E-05   -0.19530E-06
  1913    0.21462E+03    0.11523E+02    0.00000E+00   -0.80999E+01    0.10684E-08    0.37542E-05   -0.19526E-06
  1914    0.21405E+03    0.11540E+02    0.00000E+00   -0.83080E+01    0.10669E-08    0.37602E-05   -0.19511E-06
  1915    0.21350E+03    0.11557E+02    0.00000E+00   -0.85171E+01    0.10654E-08    0.37638E-05   -0.19486E-06
  1916    0.21296E+03    0.11573E+02    0.00000E+00   -0.87265E+01    0.10639E-08    0.37650E-05   -0.19450E-06
  1917    0.21245E+03    0.11586E+02    0.00000E+00   -0.89371E+01    0.10624E-08    0.37637E-05   -0.19404E-06
  1918    0.21195E+03    0.11600E+02    0.00000E+00   -0.91479E+01    0.10609E-08    0.37600E-05   -0.19347E-06
  1919    0.21147E+03    0.11611E+02    0.00000E+00   -0.93591E+01    0.10594E-08    0.37537E-05   -0.19279E-06
  1920    0.21101E+03    0.11621E+02    0.00000E+00   -0.95706E+01    0.10579E-08    0.37449E-05   -0.19200E-06
  1921    0.21055E+03    0.11630E+02    0.00000E+00   -0.97817E+01    0.10564E-08    0.37336E-05   -0.19110E-06
  1922    0.21012E+03    0.11637E+02    0.00000E+00   -0.99931E+01    0.10549E-08    0.37197E-05   -0.19009E-06
  1923    0.20970E+03    0.11643E+02    0.00000E+00   -0.10204E+02    0.10535E-08    0.37032E-05   -0.18897E-06
  1924    0.20929E+03    0.11648E+02    0.00000E+00   -0.10415E+02    0.10520E-08    0.36841E-05   -0.18775E-06
  1925    0.20891E+03    0.11651E+02    0.00000E+00   -0.10627E+02    0.10505E-08    0.36623E-05   -0.18641E-06
  1926    0.20854E+03    0.11653E+02    0.00000E+00   -0.10838E+02    0.10490E-08    0.36379E-05   -0.18496E-06
  1927    0.20817E+03    0.11655E+02    0.00000E+00   -0.11049E+02    0.10475E-08    0.36109E-05   -0.18340E-06
  1928    0.20784E+03    0.11654E+02    0.00000E+00   -0.11257E+02    0.10461E-08    0.35811E-05   -0.18173E-06
  1929    0.20750E+03    0.11653E+02    0.00000E+00   -0.11467E+02    0.10446E-08    0.35486E-05   -0.17994E-06
  1930    0.20719E+03    0.11650E+02    0.00000E+00   -0.11675E+02    0.10431E-08    0.35134E-05   -0.17805E-06
  1931    0.20691E+03    0.11644E+02    0.00000E+00   -0.11883E+02    0.10417E-08    0.34754E-05   -0.17603E-06
  1932    0.20663E+03    0.11639E+02    0.00000E+00   -0.12090E+02    0.10402E-08    0.34346E-05   -0.17391E-06
  1933    0.20637E+03    0.11632E+02    0.00000E+00   -0.12296E+02    0.10387E-08    0.33910E-05   -0.17167E-06
  1934    0.20612E+03    0.11623E+02    0.00000E+00   -0.12501E+02    0.10373E-08    0.33445E-05   -0.16932E-06
  1935    0.20588E+03    0.11613E+02    0.00000E+00   -0.12705E+02    0.10358E-08    0.32953E-05   -0.16685E-06
  1936    0.20567E+03    0.11603E+02    0.00000E+00   -0.12908E+02    0.10344E-08    0.32431E-05   -0.16426E-06
  1937    0.20545E+03    0.11589E+02    0.00000E+00   -0.13108E+02    0.10329E-08    0.31881E-05   -0.16156E-06
  1938    0.20527E+03    0.11575E+02    0.00000E+00   -0.13308E+02    0.10314E-08    0.31301E-05   -0.15875E-06
  1939    0.20509E+03    0.11560E+02    0.00000E+00   -0.13507E+02    0.10300E-08    0.30692E-05   -0.15581E-06
  1940    0.20493E+03    0.11544E+02    0.00000E+00   -0.13704E+02    0.10286E-08    0.30053E-05   -0.15276E-06
  1941    0.20479E+03    0.11526E+02    0.00000E+00   -0.13899E+02    0.10271E-08    0.29385E-05   -0.14959E-06
  1942    0.20465E+03    0.11507E+02    0.00000E+00   -0.14093E+02    0.10257E-08    0.28686E-05   -0.14631E-06
  1943    0.20453E+03    0.11487E+02    0.00000E+00   -0.14285E+02    0.10242E-08    0.27957E-05   -0.14290E-06
  1944    0.20442E+03    0.11464E+02    0.00000E+00   -0.14475E+02    0.10228E-08    0.27198E-05   -0.13937E-06
  1945    0.20432E+03    0.11442E+02    0.00000E+00   -0.14662E+02    0.10213E-08    0.26408E-05   -0.13573E-06
  1946    0.20424E+03    0.11418E+02    0.00000E+00   -0.14849E+02    0.10199E-08    0.25587E-05   -0.13197E-06
  1947    0.20416E+03    0.11393E+02    0.00000E+00   -0.15033E+02    0.10185E-08    0.24735E-05   -0.12808E-06
  1948    0.20411E+03    0.11366E+02    0.00000E+00   -0.15215E+02    0.10171E-08    0.23851E-05   -0.12407E-06
  1949    0.20407E+03    0.11337E+02    0.00000E+00   -0.15394E+02    0.10156E-08    0.22936E-05   -0.11995E-06
  1950    0.20403E+03    0.11309E+02    0.00000E+00   -0.15572E+02    0.10142E-08    0.21989E-05   -0.11570E-06
  1951    0.20402E+03    0.11279E+02    0.00000E+00   -0.15746E+02    0.10128E-08    0.21011E-05   -0.11133E-06
  1952    0.20401E+03    0.11247E+02    0.00000E+00   -0.15919E+02    0.10114E-08    0.20002E-05   -0.10684E-06
  1953    0.20402E+03    0.11214E+02    0.00000E+00   -0.16089E+02    0.10099E-08    0.18965E-05   -0.10225E-06
  1954    0.20403E+03    0.11180E+02    0.00000E+00   -0.16256E+02    0.10085E-08    0.17902E-05   -0.97570E-07
  1955    0.20405E+03    0.11145E+02    0.00000E+00   -0.16422E+02    0.10071E-08    0.16815E-05   -0.92798E-07
  1956    0.20409E+03    0.11109E+02    0.00000E+00   -0.16584E+02    0.10057E-08    0.15704E-05   -0.87948E-07
  1957    0.20416E+03    0.11071E+02    0.00000E+00   -0.16743E+02    0.10043E-08    0.14573E-05   -0.83028E-07
  1958    0.20420E+03    0.11033E+02    0.00000E+00   -0.16900E+02    0.10029E-08    0.13423E-05   -0.78047E-07
  1959    0.20427E+03    0.10993E+02    0.00000E+00   -0.17054E+02    0.10015E-08    0.12257E-05   -0.73014E-07
  1960    0.20434E+03    0.10953E+02    0.00000E+00   -0.17206E+02    0.10001E-08    0.11075E-05   -0.67937E-07
  1961    0.20443E+03    0.10912E+02    0.00000E+00   -0.17354E+02    0.99866E-09    0.98796E-06   -0.62826E-07
  1962    0.20453E+03    0.10869E+02    0.00000E+00   -0.17498E+02    0.99726E-09    0.86732E-06   -0.57688E-07
  1963    0.20463E+03    0.10826E+02    0.00000E+00   -0.17639E+02    0.99586E-09    0.74575E-06   -0.52533E-07
  1964    0.20474E+03    0.10781E+02    0.00000E+00   -0.17778E+02    0.99446E-09    0.62342E-06   -0.47370E-07
  1965    0.20487E+03    0.10735E+02    0.00000E+00   -0.17913E+02    0.99307E-09    0.50052E-06   -0.42207E-07
  1966    0.20500E+03    0.10687E+02    0.00000E+00   -0.18045E+02    0.99168E-09    0.37725E-06   -0.37053E-07
  1967    0.20515E+03    0.10640E+02    0.00000E+00   -0.18174E+02    0.99029E-09    0.25379E-06   -0.31917E-07
  1968    0.20529E+03    0.10591E+02    0.00000E+00   -0.18299E+02    0.98890E-09    0.13033E-06   -0.26808E-07
  1969    0.20545E+03    0.10541E+02    0.00000E+00   -0.18421E+02    0.98751E-09    0.70544E-08   -0.21734E-07
  1970    0.20560E+03    0.10492E+02    0.00000E+00   -0.18540E+02    0.98613E-09   -0.11584E-06   -0.16704E-07
  1971    0.20578E+03    0.10440E+02    0.00000E+00   -0.18655E+02    0.98475E-09   -0.23817E-06   -0.11726E-07
  1972    0.20595E+03    0.10387E+02    0.00000E+00   -0.18766E+02    0.98337E-09   -0.35975E-06   -0.68104E-08
  1973    0.20613E+03    0.10335E+02    0.00000E+00   -0.18874E+02    0.98199E-09   -0.48039E-06   -0.19649E-08
  1974    0.20632E+03    0.10281E+02    0.00000E+00   -0.18978E+02    0.98062E-09   -0.59990E-06    0.28014E-08
  1975    0.20652E+03    0.10226E+02    0.00000E+00   -0.19079E+02    0.97924E-09   -0.71809E-06    0.74800E-08
  1976    0.20671E+03    0.10170E+02    0.00000E+00   -0.19176E+02    0.97787E-09   -0.83477E-06    0.12062E-07
  1977    0.20692E+03    0.10114E+02    0.00000E+00   -0.19269E+02    0.97650E-09   -0.94976E-06    0.16539E-07
  1978    0.20713E+03    0.10057E+02    0.00000E+00   -0.19358E+02    0.97513E-09   -0.10629E-05    0.20901E-07
  1979    0.20735E+03    0.99996E+01    0.00000E+00   -0.19444E+02    0.97377E-09   -0.11739E-05    0.25141E-07
  1980    0.20757E+03    0.99412E+01    0.00000E+00   -0.19526E+02    0.97241E-09   -0.12827E-05    0.29249E-07
  1981    0.20779E+03    0.98819E+01    0.00000E+00   -0.19604E+02    0.97104E-09   -0.13890E-05    0.33217E-07
  1982    0.20802E+03    0.98219E+01    0.00000E+00   -0.19678E+02    0.96968E-09   -0.14927E-05    0.37035E-07
  1983    0.20825E+03    0.97611E+01    0.00000E+00   -0.19748E+02    0.96833E-09   -0.15936E-05    0.40696E-07
  1984    0.20849E+03    0.97003E+01    0.00000E+00   -0.19815E+02    0.96697E-09   -0.16914E-05    0.44190E-07
  1985    0.20873E+03    0.96379E+01    0.00000E+00   -0.19878E+02    0.96562E-09   -0.17861E-05    0.47509E-07
  1986    0.20897E+03    0.95754E+01    0.00000E+00   -0.19936E+02    0.96427E-09   -0.18773E-05    0.50643E-07
  1987    0.20921E+03    0.95129E+01    0.00000E+00   -0.19991E+02    0.96292E-09   -0.19650E-05    0.53585E-07
  1988    0.20946E+03    0.94496E+01    0.00000E+00   -0.20042E+02    0.96157E-09   -0.20489E-05    0.56325E-07
  1989    0.20971E+03    0.93862E+01    0.00000E+00   -0.20087E+02    0.96023E-09   -0.21289E-05    0.58855E-07
  1990    0.20997E+03    0.93221E+01    0.00000E+00   -0.20131E+02    0.95888E-09   -0.22047E-05    0.61165E-07
  1991    0.21021E+03    0.92564E+01    0.00000E+00   -0.20169E+02    0.95754E-09   -0.22762E-05    0.63248E-07
  1992    0.21046E+03    0.91913E+01    0.00000E+00   -0.20204E+02    0.95620E-09   -0.23432E-05    0.65094E-07
  1993    0.21071E+03    0.91262E+01    0.00000E+00   -0.20234E+02    0.95486E-09   -0.24055E-05    0.66694E-07
  1994    0.21096E+03    0.90596E+01    0.00000E+00   -0.20261E+02    0.95353E-09   -0.24628E-05    0.68041E-07
  1995    0.21123E+03    0.89929E+01    0.00000E+00   -0.20284E+02    0.95220E-09   -0.25151E-05    0.69124E-07
  1996    0.21148E+03    0.89253E+01    0.00000E+00   -0.20303E+02    0.95086E-09   -0.25621E-05    0.69936E-07
  1997    0.21173E+03    0.88577E+01    0.00000E+00   -0.20317E+02    0.94953E-09   -0.26037E-05    0.70467E-07
  1998    0.21199E+03    0.87908E+01    0.00000E+00   -0.20327E+02    0.94821E-09   -0.26396E-05    0.70710E-07
  1999    0.21224E+03    0.87223E+01    0.00000E+00   -0.20334E+02    0.94688E-09   -0.26697E-05    0.70654E-07
  2000    0.21249E+03    0.86545E+01    0.00000E+00   -0.20336E+02    0.94556E-09   -0.26937E-05    0.70291E-07
  2001    0.21274E+03    0.85866E+01    0.00000E+00   -0.20335E+02    0.94424E-09   -0.27116E-05    0.69617E-07
  2002    0.21299E+03    0.85179E+01    0.00000E+00   -0.20329E+02    0.94292E-09   -0.27235E-05    0.68641E-07
  2003    0.21324E+03    0.84491E+01    0.00000E+00   -0.20320E+02    0.94160E-09   -0.27296E-05    0.67378E-07
  2004    0.21350E+03    0.83803E+01    0.00000E+00   -0.20306E+02    0.94028E-09   -0.27301E-05    0.65840E-07
  2005    0.21373E+03    0.83106E+01    0.00000E+00   -0.20289E+02    0.93897E-09   -0.27253E-05    0.64042E-07
  2006    0.21398E+03    0.82423E+01    0.00000E+00   -0.20268E+02    0.93766E-09   -0.27153E-05    0.61997E-07
  2007    0.21421E+03    0.81725E+01    0.00000E+00   -0.20242E+02    0.93635E-09   -0.27004E-05    0.59720E-07
  2008    0.21446E+03    0.81026E+01    0.00000E+00   -0.20214E+02    0.93504E-09   -0.26807E-05    0.57223E-07
  2009    0.21469E+03    0.80333E+01    0.00000E+00   -0.20180E+02    0.93373E-09   -0.26565E-05    0.54522E-07
  2010    0.21491E+03    0.79640E+01    0.00000E+00   -0.20143E+02    0.93243E-09   -0.26281E-05    0.51629E-07
  2011    0.21514E+03    0.78939E+01    0.00000E+00   -0.20102E+02    0.93112E-09   -0.25955E-05    0.48559E-07
  2012    0.21537E+03    0.78244E+01    0.00000E+00   -0.20058E+02    0.92982E-09   -0.25590E-05    0.45325E-07
  2013    0.21558E+03    0.77542E+01    0.00000E+00   -0.20010E+02    0.92852E-09   -0.25189E-05    0.41940E-07
  2014    0.21579E+03    0.76853E+01    0.00000E+00   -0.19957E+02    0.92723E-09   -0.24753E-05    0.38420E-07
  2015    0.21601E+03    0.76156E+01    0.00000E+00   -0.19902E+02    0.92593E-09   -0.24285E-05    0.34777E-07
  2016    0.21622E+03    0.75466E+01    0.00000E+00   -0.19842E+02    0.92464E-09   -0.23786E-05    0.31026E-07
  2017    0.21641E+03    0.74775E+01    0.00000E+00   -0.19779E+02    0.92335E-09   -0.23259E-05    0.27179E-07
  2018    0.21660E+03    0.74085E+01    0.00000E+00   -0.19713E+02    0.92206E-09   -0.22706E-05    0.23252E-07
  2019    0.21679E+03    0.73396E+01    0.00000E+00   -0.19641E+02    0.92077E-09   -0.22130E-05    0.19257E-07
  2020    0.21698E+03    0.72707E+01    0.00000E+00   -0.19567E+02    0.91949E-09   -0.21531E-05    0.15209E-07
  2021    0.21716E+03    0.72025E+01    0.00000E+00   -0.19489E+02    0.91820E-09   -0.20912E-05    0.11121E-07
  2022    0.21732E+03    0.71344E+01    0.00000E+00   -0.19409E+02    0.91692E-09   -0.20276E-05    0.70074E-08
  2023    0.21748E+03    0.70665E+01    0.00000E+00   -0.19324E+02    0.91564E-09   -0.19625E-05    0.28814E-08
  2024    0.21764E+03    0.69989E+01    0.00000E+00   -0.19236E+02    0.91436E-09   -0.18960E-05   -0.12428E-08
  2025    0.21778E+03    0.69315E+01    0.00000E+00   -0.19145E+02    0.91309E-09   -0.18284E-05   -0.53517E-08
  2026    0.21793E+03    0.68644E+01    0.00000E+00   -0.19050E+02    0.91181E-09   -0.17599E-05   -0.94313E-08
  2027    0.21807E+03    0.67978E+01    0.00000E+00   -0.18952E+02    0.91054E-09   -0.16906E-05   -0.13468E-07
  2028    0.21820E+03    0.67315E+01    0.00000E+00   -0.18850E+02    0.90927E-09   -0.16209E-05   -0.17448E-07
  2029    0.21832E+03    0.66656E+01    0.00000E+00   -0.18746E+02    0.90800E-09   -0.15509E-05   -0.21357E-07
  2030    0.21843E+03    0.66000E+01    0.00000E+00   -0.18638E+02    0.90673E-09   -0.14809E-05   -0.25182E-07
  2031    0.21853E+03    0.65349E+01    0.00000E+00   -0.18528E+02    0.90547E-09   -0.14110E-05   -0.28909E-07
  2032    0.21863E+03    0.64701E+01    0.00000E+00   -0.18414E+02    0.90420E-09   -0.13414E-05   -0.32523E-07
  2033    0.21872E+03    0.64060E+01    0.00000E+00   -0.18297E+02    0.90294E-09   -0.12724E-05   -0.36012E-07
  2034    0.21881E+03    0.63423E+01    0.00000E+00   -0.18177E+02    0.90168E-09   -0.12043E-05   -0.39362E-07
  2035    0.21888E+03    0.62791E+01    0.00000E+00   -0.18054E+02    0.90043E-09   -0.11371E-05   -0.42558E-07
  2036    0.21894E+03    0.62163E+01    0.00000E+00   -0.17929E+02    0.89917E-09   -0.10711E-05   -0.45587E-07
  2037    0.21900E+03    0.61542E+01    0.00000E+00   -0.17801E+02    0.89792E-09   -0.10065E-05   -0.48436E-07
  2038    0.21903E+03    0.60925E+01    0.00000E+00   -0.17670E+02    0.89666E-09   -0.94357E-06   -0.51089E-07
  2039    0.21907E+03    0.60315E+01    0.00000E+00   -0.17535E+02    0.89541E-09   -0.88248E-06   -0.53534E-07
  2040    0.21910E+03    0.59711E+01    0.00000E+00   -0.17399E+02    0.89416E-09   -0.82345E-06   -0.55757E-07
  2041    0.21911E+03    0.59111E+01    0.00000E+00   -0.17260E+02    0.89292E-09   -0.76669E-06   -0.57744E-07
  2042    0.21913E+03    0.58519E+01    0.00000E+00   -0.17118E+02    0.89167E-09   -0.71240E-06   -0.59481E-07
  2043    0.21912E+03    0.57933E+01    0.00000E+00   -0.16974E+02    0.89043E-09   -0.66081E-06   -0.60955E-07
  2044    0.21912E+03    0.57353E+01    0.00000E+00   -0.16827E+02    0.88919E-09   -0.61212E-06   -0.62151E-07
  2045    0.21909E+03    0.56780E+01    0.00000E+00   -0.16678E+02    0.88795E-09   -0.56655E-06   -0.63056E-07
  2046    0.21907E+03    0.56213E+01    0.00000E+00   -0.16527E+02    0.88671E-09   -0.52431E-06   -0.63656E-07
  2047    0.21903E+03    0.55653E+01    0.00000E+00   -0.16374E+02    0.88548E-09   -0.48561E-06   -0.63937E-07
  2048    0.21898E+03    0.55101E+01    0.00000E+00   -0.16218E+02    0.88424E-09   -0.45067E-06   -0.63885E-07
  2049    0.21892E+03    0.54556E+01    0.00000E+00   -0.16061E+02    0.88301E-09   -0.41968E-06   -0.63488E-07
  2050    0.21885E+03    0.54018E+01    0.00000E+00   -0.15900E+02    0.88178E-09   -0.39288E-06   -0.62730E-07
  2051    0.21876E+03    0.53487E+01    0.00000E+00   -0.15739E+02    0.88055E-09   -0.37040E-06   -0.61603E-07
  2052    0.21868E+03    0.52965E+01    0.00000E+00   -0.15575E+02    0.87932E-09   -0.35215E-06   -0.60118E-07
  2053    0.21857E+03    0.52450E+01    0.00000E+00   -0.15409E+02    0.87810E-09   -0.33798E-06   -0.58290E-07
  2054    0.21846E+03    0.51943E+01    0.00000E+00   -0.15242E+02    0.87687E-09   -0.32772E-06   -0.56134E-07
  2055    0.21833E+03    0.51443E+01    0.00000E+00   -0.15073E+02    0.87565E-09   -0.32122E-06   -0.53666E-07
  2056    0.21819E+03    0.50952E+01    0.00000E+00   -0.14902E+02    0.87443E-09   -0.31832E-06   -0.50902E-07
  2057    0.21805E+03    0.50470E+01    0.00000E+00   -0.14729E+02    0.87321E-09   -0.31887E-06   -0.47856E-07
  2058    0.21790E+03    0.49995E+01    0.00000E+00   -0.14556E+02    0.87200E-09   -0.32270E-06   -0.44544E-07
  2059    0.21773E+03    0.49529E+01    0.00000E+00   -0.14380E+02    0.87078E-09   -0.32965E-06   -0.40981E-07
  2060    0.21756E+03    0.49070E+01    0.00000E+00   -0.14202E+02    0.86957E-09   -0.33958E-06   -0.37184E-07
  2061    0.21737E+03    0.48621E+01    0.00000E+00   -0.14024E+02    0.86836E-09   -0.35232E-06   -0.33167E-07
  2062    0.21717E+03    0.48181E+01    0.00000E+00   -0.13845E+02    0.86715E-09   -0.36771E-06   -0.28946E-07
  2063    0.21697E+03    0.47749E+01    0.00000E+00   -0.13663E+02    0.86594E-09   -0.38560E-06   -0.24537E-07
  2064    0.21674E+03    0.47327E+01    0.00000E+00   -0.13481E+02    0.86474E-09   -0.40582E-06   -0.19954E-07
  2065    0.21651E+03    0.46913E+01    0.00000E+00   -0.13298E+02    0.86353E-09   -0.42823E-06   -0.15213E-07
  2066    0.21627E+03    0.46509E+01    0.00000E+00   -0.13115E+02    0.86233E-09   -0.45267E-06   -0.10330E-07
  2067    0.21602E+03    0.46113E+01    0.00000E+00   -0.12930E+02    0.86113E-09   -0.47896E-06   -0.53193E-08
